tweet_id,user_name,tweet_text,created_at,location
431,james_photog28,Visiting a national park today!,2024-01-19,Uganda
432,uganda_explorer93,Amazing cultural vibes.,2024-11-08,Uganda
433,john_doe43,Enjoying the view of the Nile.,2024-12-05,Uganda
434,nora_foodie8,Roads are getting better in my city.,2024-09-20,Uganda
435,michael_advent72,Feeling blessed today.,2024-02-08,Uganda
436,paul_kay87,Roads are getting better in my city.,2024-08-04,Uganda
437,kevin_trends5,What a beautiful day!,2024-12-09,Uganda
438,peter_tech13,Feeling blessed today.,2024-01-19,Uganda
439,rose_singer57,Uganda is so green and peaceful.,2024-01-03,Uganda
440,nora_foodie39,Roads are getting better in my city.,2024-11-16,Uganda
441,uganda_explorer76,Proud to be Ugandan!,2024-12-24,Uganda
442,emma_travels64,This place has the best coffee.,2024-08-03,Uganda
443,john_doe10,Uganda is so green and peaceful.,2024-02-14,Uganda
444,david_farm57,Uganda is so green and peaceful.,2024-12-09,Uganda
445,rose_singer57,This event is wonderful!,2024-02-26,Uganda
446,rose_singer18,What a beautiful day!,2024-11-24,Uganda
447,michael_advent34,Roads are getting better in my city.,2024-10-23,Uganda
448,uganda_explorer58,Feeling blessed today.,2024-04-15,Uganda
449,lucy_holiday94,Feeling blessed today.,2024-01-21,Uganda
450,james_photog20,This place has the best coffee.,2024-11-01,Uganda
451,susan_writer91,Proud to be Ugandan!,2024-02-09,Uganda
452,uganda_explorer25,Feeling blessed today.,2024-05-02,Uganda
453,james_photog98,The sunsets here are breathtaking.,2024-08-25,Uganda
454,james_photog65,Proud to be Ugandan!,2024-03-08,Uganda
455,grace_kampala71,Uganda is so green and peaceful.,2024-07-01,Uganda
456,grace_kampala51,Roads are getting better in my city.,2024-12-05,Uganda
457,david_farm87,Loving the food here!,2024-12-19,Uganda
458,rose_singer16,Roads are getting better in my city.,2024-07-01,Uganda
459,paul_kay41,Roads are getting better in my city.,2024-04-11,Uganda
460,susan_writer49,Feeling blessed today.,2024-06-01,Uganda
461,grace_kampala93,Amazing cultural vibes.,2024-11-12,Uganda
462,grace_kampala70,This place has the best coffee.,2024-09-21,Uganda
463,rose_singer12,Feeling blessed today.,2024-02-13,Uganda
464,emma_travels69,Visiting a national park today!,2024-12-15,Uganda
465,susan_writer71,Proud to be Ugandan!,2024-10-11,Uganda
466,emma_travels28,This place has the best coffee.,2024-01-03,Uganda
467,david_farm90,What a beautiful day!,2024-10-27,Uganda
468,susan_writer37,Excited about the festival!,2024-05-23,Uganda
469,john_doe36,Uganda is so green and peaceful.,2024-02-07,Uganda
470,nora_foodie23,Feeling blessed today.,2024-09-12,Uganda
471,michael_advent36,Uganda is so green and peaceful.,2024-01-23,Uganda
472,nora_foodie27,This event is wonderful!,2024-08-08,Uganda
473,uganda_explorer28,This place has the best coffee.,2024-06-17,Uganda
474,peter_tech5,Loving the food here!,2024-07-20,Uganda
475,james_photog26,This event is wonderful!,2024-05-07,Uganda
476,rose_singer6,This event is wonderful!,2024-04-15,Uganda
477,emma_travels43,This event is wonderful!,2024-11-28,Uganda
478,eliza_blogger16,Roads are getting better in my city.,2024-01-22,Uganda
479,paul_kay68,Traffic is terrible!,2024-01-06,Uganda
480,michael_advent82,Loving the food here!,2024-03-08,Uganda
481,emma_travels55,Proud to be Ugandan!,2024-03-19,Uganda
482,peter_tech24,Amazing cultural vibes.,2024-11-19,Uganda
483,lucy_holiday29,Traffic is terrible!,2024-06-09,Uganda
484,kevin_trends54,Loving the food here!,2024-10-09,Uganda
485,grace_kampala43,Roads are getting better in my city.,2024-10-04,Uganda
486,david_farm97,Proud to be Ugandan!,2024-06-16,Uganda
487,rose_singer72,Enjoying the view of the Nile.,2024-02-20,Uganda
488,uganda_explorer44,Enjoying the view of the Nile.,2024-10-04,Uganda
489,nora_foodie48,Uganda is so green and peaceful.,2024-03-13,Uganda
490,lucy_holiday83,What a beautiful day!,2024-02-19,Uganda
491,eliza_blogger3,Enjoying the view of the Nile.,2024-06-02,Uganda
492,rose_singer64,Feeling blessed today.,2024-07-02,Uganda
493,david_farm63,This event is wonderful!,2024-05-05,Uganda
494,eliza_blogger16,Roads are getting better in my city.,2024-12-21,Uganda
495,david_farm91,Excited about the festival!,2024-09-11,Uganda
496,rose_singer38,Enjoying the view of the Nile.,2024-07-10,Uganda
497,grace_kampala40,Feeling blessed today.,2024-10-01,Uganda
498,rose_singer48,Loving the food here!,2024-03-02,Uganda
499,grace_kampala18,Excited about the festival!,2024-07-04,Uganda
500,lucy_holiday97,This event is wonderful!,2024-04-24,Uganda
501,david_farm73,The weather is amazing today.,2024-07-02,Uganda
502,grace_kampala35,Enjoying the view of the Nile.,2024-09-16,Uganda
503,peter_tech98,Traffic is terrible!,2024-06-19,Uganda
504,rose_singer10,The weather is amazing today.,2024-11-24,Uganda
505,grace_kampala12,Enjoying the view of the Nile.,2024-11-03,Uganda
506,john_doe59,Uganda is so green and peaceful.,2024-11-25,Uganda
507,peter_tech77,Uganda is so green and peaceful.,2024-12-19,Uganda
508,emma_travels84,Traffic is terrible!,2024-01-20,Uganda
509,grace_kampala8,Traffic is terrible!,2024-12-16,Uganda
510,lucy_holiday78,This event is wonderful!,2024-01-05,Uganda
511,peter_tech29,Amazing cultural vibes.,2024-11-18,Uganda
512,peter_tech6,Proud to be Ugandan!,2024-08-10,Uganda
513,grace_kampala98,Enjoying the view of the Nile.,2024-08-26,Uganda
514,emma_travels39,The sunsets here are breathtaking.,2024-09-22,Uganda
515,uganda_explorer6,The weather is amazing today.,2024-02-22,Uganda
516,grace_kampala71,Proud to be Ugandan!,2024-04-21,Uganda
517,nora_foodie9,Roads are getting better in my city.,2024-06-14,Uganda
518,kevin_trends83,Feeling blessed today.,2024-02-19,Uganda
519,grace_kampala80,This event is wonderful!,2024-10-15,Uganda
520,kevin_trends78,Enjoying the view of the Nile.,2024-07-28,Uganda
521,james_photog69,Traffic is terrible!,2024-02-19,Uganda
522,nora_foodie65,Amazing cultural vibes.,2024-06-26,Uganda
523,paul_kay13,Feeling blessed today.,2024-08-27,Uganda
524,peter_tech34,Excited about the festival!,2024-04-27,Uganda
525,john_doe97,This event is wonderful!,2024-06-19,Uganda
526,emma_travels79,Traffic is terrible!,2024-11-08,Uganda
527,james_photog26,Roads are getting better in my city.,2024-09-16,Uganda
528,uganda_explorer80,This place has the best coffee.,2024-08-17,Uganda
529,rose_singer98,Feeling blessed today.,2024-04-16,Uganda
530,peter_tech96,Roads are getting better in my city.,2024-02-16,Uganda
531,michael_advent84,This event is wonderful!,2024-01-08,Uganda
532,john_doe66,Traffic is terrible!,2024-10-02,Uganda
533,rose_singer1,This event is wonderful!,2024-11-02,Uganda
534,peter_tech84,Amazing cultural vibes.,2024-08-13,Uganda
535,lucy_holiday3,Uganda is so green and peaceful.,2024-09-04,Uganda
536,emma_travels20,The weather is amazing today.,2024-04-11,Uganda
537,john_doe7,This place has the best coffee.,2024-10-09,Uganda
538,david_farm61,Roads are getting better in my city.,2024-01-06,Uganda
539,lucy_holiday23,This place has the best coffee.,2024-01-05,Uganda
540,grace_kampala85,Visiting a national park today!,2024-12-14,Uganda
541,paul_kay1,Loving the food here!,2024-04-23,Uganda
542,emma_travels72,Visiting a national park today!,2024-05-17,Uganda
543,lucy_holiday36,Proud to be Ugandan!,2024-01-06,Uganda
544,michael_advent53,Roads are getting better in my city.,2024-11-21,Uganda
545,nora_foodie36,Traffic is terrible!,2024-11-07,Uganda
546,kevin_trends50,Enjoying the view of the Nile.,2024-10-15,Uganda
547,nora_foodie96,The weather is amazing today.,2024-12-05,Uganda
548,david_farm41,Enjoying the view of the Nile.,2024-09-10,Uganda
549,grace_kampala5,Feeling blessed today.,2024-09-09,Uganda
550,emma_travels46,Excited about the festival!,2024-05-18,Uganda
551,peter_tech49,This event is wonderful!,2024-11-27,Uganda
552,kevin_trends31,Roads are getting better in my city.,2024-04-27,Uganda
553,paul_kay22,Feeling blessed today.,2024-12-22,Uganda
554,peter_tech9,Amazing cultural vibes.,2024-05-16,Uganda
555,emma_travels15,The weather is amazing today.,2024-07-05,Uganda
556,nora_foodie18,The weather is amazing today.,2024-03-08,Uganda
557,uganda_explorer34,Roads are getting better in my city.,2024-05-05,Uganda
558,lucy_holiday81,Roads are getting better in my city.,2024-09-27,Uganda
559,john_doe60,Feeling blessed today.,2024-03-20,Uganda
560,rose_singer7,This place has the best coffee.,2024-07-23,Uganda
561,eliza_blogger62,Excited about the festival!,2024-05-13,Uganda
562,emma_travels97,Amazing cultural vibes.,2024-06-02,Uganda
563,rose_singer88,Proud to be Ugandan!,2024-07-04,Uganda
564,rose_singer54,The weather is amazing today.,2024-08-19,Uganda
565,david_farm24,Traffic is terrible!,2024-07-10,Uganda
566,john_doe25,Uganda is so green and peaceful.,2024-07-11,Uganda
567,rose_singer38,This place has the best coffee.,2024-06-20,Uganda
568,peter_tech84,This event is wonderful!,2024-05-23,Uganda
569,michael_advent8,Loving the food here!,2024-11-07,Uganda
570,david_farm35,What a beautiful day!,2024-02-23,Uganda
571,james_photog46,Loving the food here!,2024-03-03,Uganda
572,lucy_holiday92,Enjoying the view of the Nile.,2024-05-24,Uganda
573,rose_singer26,Feeling blessed today.,2024-09-23,Uganda
574,james_photog35,Proud to be Ugandan!,2024-11-06,Uganda
575,paul_kay17,Proud to be Ugandan!,2024-04-23,Uganda
576,james_photog99,This place has the best coffee.,2024-07-02,Uganda
577,john_doe95,The weather is amazing today.,2024-01-21,Uganda
578,susan_writer42,Visiting a national park today!,2024-09-02,Uganda
579,rose_singer94,Roads are getting better in my city.,2024-04-17,Uganda
580,paul_kay42,Visiting a national park today!,2024-05-12,Uganda
581,david_farm35,Uganda is so green and peaceful.,2024-01-06,Uganda
582,susan_writer50,Visiting a national park today!,2024-09-11,Uganda
583,grace_kampala16,This event is wonderful!,2024-06-25,Uganda
584,david_farm22,Proud to be Ugandan!,2024-01-22,Uganda
585,grace_kampala16,This place has the best coffee.,2024-12-03,Uganda
586,david_farm64,This place has the best coffee.,2024-09-09,Uganda
587,grace_kampala72,The weather is amazing today.,2024-06-10,Uganda
588,peter_tech72,This event is wonderful!,2024-03-09,Uganda
589,david_farm22,Loving the food here!,2024-06-04,Uganda
590,susan_writer89,Traffic is terrible!,2024-12-10,Uganda
591,kevin_trends45,This event is wonderful!,2024-12-06,Uganda
592,emma_travels64,Roads are getting better in my city.,2024-05-13,Uganda
593,uganda_explorer9,This event is wonderful!,2024-04-02,Uganda
594,grace_kampala67,Enjoying the view of the Nile.,2024-10-17,Uganda
595,peter_tech46,What a beautiful day!,2024-06-16,Uganda
596,john_doe64,Proud to be Ugandan!,2024-06-02,Uganda
597,michael_advent97,Amazing cultural vibes.,2024-03-05,Uganda
598,james_photog38,Visiting a national park today!,2024-04-20,Uganda
599,rose_singer51,Amazing cultural vibes.,2024-02-24,Uganda
600,john_doe40,Traffic is terrible!,2024-05-04,Uganda
601,rose_singer56,The weather is amazing today.,2024-04-22,Uganda
602,david_farm4,Uganda is so green and peaceful.,2024-05-20,Uganda
603,james_photog91,Amazing cultural vibes.,2024-10-14,Uganda
604,susan_writer39,What a beautiful day!,2024-04-11,Uganda
605,rose_singer91,The sunsets here are breathtaking.,2024-02-12,Uganda
606,grace_kampala61,Feeling blessed today.,2024-06-01,Uganda
607,uganda_explorer20,Proud to be Ugandan!,2024-09-25,Uganda
608,emma_travels79,Traffic is terrible!,2024-10-23,Uganda
609,david_farm66,Loving the food here!,2024-12-08,Uganda
610,james_photog57,Roads are getting better in my city.,2024-04-13,Uganda
611,grace_kampala44,The sunsets here are breathtaking.,2024-11-21,Uganda
612,nora_foodie36,Uganda is so green and peaceful.,2024-01-15,Uganda
613,michael_advent69,Feeling blessed today.,2024-03-18,Uganda
614,rose_singer47,This event is wonderful!,2024-04-10,Uganda
615,grace_kampala66,Excited about the festival!,2024-05-02,Uganda
616,rose_singer56,The sunsets here are breathtaking.,2024-01-26,Uganda
617,james_photog28,Traffic is terrible!,2024-04-14,Uganda
618,michael_advent66,Traffic is terrible!,2024-08-27,Uganda
619,eliza_blogger24,Traffic is terrible!,2024-03-11,Uganda
620,rose_singer91,The sunsets here are breathtaking.,2024-05-12,Uganda
621,kevin_trends21,Excited about the festival!,2024-04-20,Uganda
622,uganda_explorer83,The sunsets here are breathtaking.,2024-10-12,Uganda
623,lucy_holiday57,Proud to be Ugandan!,2024-06-09,Uganda
624,rose_singer43,Roads are getting better in my city.,2024-09-09,Uganda
625,james_photog31,Excited about the festival!,2024-04-19,Uganda
626,david_farm87,Amazing cultural vibes.,2024-03-02,Uganda
627,rose_singer76,Roads are getting better in my city.,2024-08-13,Uganda
628,paul_kay26,Uganda is so green and peaceful.,2024-12-27,Uganda
629,eliza_blogger87,Feeling blessed today.,2024-05-14,Uganda
630,david_farm23,Loving the food here!,2024-10-02,Uganda
631,david_farm19,Traffic is terrible!,2024-06-10,Uganda
632,grace_kampala93,Excited about the festival!,2024-09-22,Uganda
633,david_farm45,What a beautiful day!,2024-07-04,Uganda
634,eliza_blogger63,Visiting a national park today!,2024-12-09,Uganda
635,rose_singer94,What a beautiful day!,2024-01-15,Uganda
636,james_photog80,The sunsets here are breathtaking.,2024-09-16,Uganda
637,rose_singer98,Amazing cultural vibes.,2024-10-21,Uganda
638,kevin_trends5,Enjoying the view of the Nile.,2024-04-10,Uganda
639,michael_advent32,This place has the best coffee.,2024-08-26,Uganda
640,michael_advent68,The weather is amazing today.,2024-08-01,Uganda
641,grace_kampala60,What a beautiful day!,2024-08-09,Uganda
642,james_photog30,This place has the best coffee.,2024-04-03,Uganda
643,james_photog18,Visiting a national park today!,2024-07-22,Uganda
644,nora_foodie38,Loving the food here!,2024-07-08,Uganda
645,james_photog87,Roads are getting better in my city.,2024-04-15,Uganda
646,peter_tech70,The weather is amazing today.,2024-07-22,Uganda
647,peter_tech68,Traffic is terrible!,2024-07-08,Uganda
648,peter_tech7,This event is wonderful!,2024-12-07,Uganda
649,emma_travels47,What a beautiful day!,2024-01-05,Uganda
650,kevin_trends66,This place has the best coffee.,2024-11-17,Uganda
651,kevin_trends7,Enjoying the view of the Nile.,2024-05-13,Uganda
652,david_farm22,Excited about the festival!,2024-05-17,Uganda
653,james_photog98,Roads are getting better in my city.,2024-07-26,Uganda
654,david_farm55,The sunsets here are breathtaking.,2024-04-22,Uganda
655,lucy_holiday23,This event is wonderful!,2024-06-10,Uganda
656,david_farm75,The weather is amazing today.,2024-12-16,Uganda
657,emma_travels54,Excited about the festival!,2024-12-20,Uganda
658,lucy_holiday69,Excited about the festival!,2024-02-02,Uganda
659,nora_foodie47,Loving the food here!,2024-06-21,Uganda
660,nora_foodie58,Traffic is terrible!,2024-09-07,Uganda
661,kevin_trends99,Amazing cultural vibes.,2024-11-17,Uganda
662,james_photog14,This place has the best coffee.,2024-04-02,Uganda
663,emma_travels42,The weather is amazing today.,2024-08-26,Uganda
664,nora_foodie87,Traffic is terrible!,2024-07-07,Uganda
665,susan_writer57,Excited about the festival!,2024-03-03,Uganda
666,james_photog88,Loving the food here!,2024-04-25,Uganda
667,michael_advent23,Uganda is so green and peaceful.,2024-08-03,Uganda
668,nora_foodie23,Loving the food here!,2024-03-01,Uganda
669,emma_travels56,This place has the best coffee.,2024-02-10,Uganda
670,david_farm63,Amazing cultural vibes.,2024-01-26,Uganda
671,lucy_holiday65,Enjoying the view of the Nile.,2024-04-16,Uganda
672,nora_foodie14,Roads are getting better in my city.,2024-11-06,Uganda
673,paul_kay13,The weather is amazing today.,2024-05-06,Uganda
674,rose_singer9,This event is wonderful!,2024-04-02,Uganda
675,paul_kay46,Roads are getting better in my city.,2024-02-13,Uganda
676,michael_advent26,Enjoying the view of the Nile.,2024-04-15,Uganda
677,grace_kampala34,The weather is amazing today.,2024-04-15,Uganda
678,david_farm31,Roads are getting better in my city.,2024-06-15,Uganda
679,john_doe44,The weather is amazing today.,2024-08-13,Uganda
680,peter_tech40,Enjoying the view of the Nile.,2024-03-12,Uganda
681,paul_kay85,This place has the best coffee.,2024-03-04,Uganda
682,michael_advent86,Proud to be Ugandan!,2024-05-02,Uganda
683,susan_writer54,Uganda is so green and peaceful.,2024-09-28,Uganda
684,john_doe100,Uganda is so green and peaceful.,2024-01-19,Uganda
685,kevin_trends8,This place has the best coffee.,2024-06-07,Uganda
686,kevin_trends14,The weather is amazing today.,2024-11-16,Uganda
687,james_photog79,Excited about the festival!,2024-05-22,Uganda
688,grace_kampala74,Proud to be Ugandan!,2024-07-06,Uganda
689,john_doe20,Enjoying the view of the Nile.,2024-06-28,Uganda
690,paul_kay38,The sunsets here are breathtaking.,2024-09-16,Uganda
691,peter_tech46,Uganda is so green and peaceful.,2024-03-05,Uganda
692,lucy_holiday10,Roads are getting better in my city.,2024-04-01,Uganda
693,susan_writer86,The sunsets here are breathtaking.,2024-03-25,Uganda
694,michael_advent65,Proud to be Ugandan!,2024-07-19,Uganda
695,david_farm57,Roads are getting better in my city.,2024-05-11,Uganda
696,rose_singer72,Visiting a national park today!,2024-07-06,Uganda
697,james_photog82,The weather is amazing today.,2024-04-27,Uganda
698,grace_kampala95,Loving the food here!,2024-02-07,Uganda
699,michael_advent15,Proud to be Ugandan!,2024-10-28,Uganda
700,john_doe12,The weather is amazing today.,2024-11-18,Uganda
701,eliza_blogger20,Loving the food here!,2024-04-05,Uganda
702,susan_writer33,Visiting a national park today!,2024-08-23,Uganda
703,susan_writer86,Excited about the festival!,2024-02-14,Uganda
704,peter_tech1,Enjoying the view of the Nile.,2024-08-11,Uganda
705,grace_kampala76,Loving the food here!,2024-11-14,Uganda
706,david_farm86,Loving the food here!,2024-10-22,Uganda
707,rose_singer84,Feeling blessed today.,2024-08-17,Uganda
708,uganda_explorer10,Excited about the festival!,2024-02-01,Uganda
709,rose_singer40,The weather is amazing today.,2024-09-23,Uganda
710,john_doe98,Loving the food here!,2024-04-06,Uganda
711,susan_writer39,Visiting a national park today!,2024-01-09,Uganda
712,kevin_trends88,Excited about the festival!,2024-06-09,Uganda
713,grace_kampala73,Roads are getting better in my city.,2024-11-18,Uganda
714,nora_foodie76,Traffic is terrible!,2024-12-01,Uganda
715,michael_advent5,Amazing cultural vibes.,2024-06-16,Uganda
716,susan_writer11,This place has the best coffee.,2024-08-16,Uganda
717,lucy_holiday83,Excited about the festival!,2024-01-18,Uganda
718,john_doe17,Loving the food here!,2024-10-06,Uganda
719,john_doe36,Roads are getting better in my city.,2024-02-15,Uganda
720,james_photog99,Uganda is so green and peaceful.,2024-09-17,Uganda
721,john_doe2,Visiting a national park today!,2024-09-25,Uganda
722,peter_tech15,Traffic is terrible!,2024-03-05,Uganda
723,david_farm94,Excited about the festival!,2024-12-19,Uganda
724,lucy_holiday47,Uganda is so green and peaceful.,2024-03-11,Uganda
725,james_photog97,Enjoying the view of the Nile.,2024-05-04,Uganda
726,michael_advent3,Feeling blessed today.,2024-09-08,Uganda
727,uganda_explorer8,The sunsets here are breathtaking.,2024-10-01,Uganda
728,peter_tech13,The weather is amazing today.,2024-02-28,Uganda
729,nora_foodie30,Traffic is terrible!,2024-09-15,Uganda
730,peter_tech82,This event is wonderful!,2024-10-19,Uganda
731,paul_kay20,This place has the best coffee.,2024-11-14,Uganda
732,kevin_trends32,This event is wonderful!,2024-06-12,Uganda
733,john_doe52,Excited about the festival!,2024-03-17,Uganda
734,nora_foodie35,Enjoying the view of the Nile.,2024-03-01,Uganda
735,eliza_blogger22,Loving the food here!,2024-06-20,Uganda
736,eliza_blogger27,Loving the food here!,2024-04-08,Uganda
737,kevin_trends91,Enjoying the view of the Nile.,2024-11-19,Uganda
738,john_doe47,The weather is amazing today.,2024-09-11,Uganda
739,nora_foodie11,Uganda is so green and peaceful.,2024-05-01,Uganda
740,michael_advent35,Visiting a national park today!,2024-09-05,Uganda
741,emma_travels80,The weather is amazing today.,2024-12-28,Uganda
742,grace_kampala61,This event is wonderful!,2024-06-10,Uganda
743,david_farm29,Enjoying the view of the Nile.,2024-07-05,Uganda
744,kevin_trends38,Visiting a national park today!,2024-12-26,Uganda
745,grace_kampala58,What a beautiful day!,2024-09-11,Uganda
746,michael_advent19,Feeling blessed today.,2024-02-12,Uganda
747,emma_travels80,Roads are getting better in my city.,2024-10-11,Uganda
748,grace_kampala8,Traffic is terrible!,2024-01-10,Uganda
749,uganda_explorer72,What a beautiful day!,2024-09-02,Uganda
750,emma_travels79,Roads are getting better in my city.,2024-01-20,Uganda
751,uganda_explorer63,Feeling blessed today.,2024-01-03,Uganda
752,james_photog76,Roads are getting better in my city.,2024-02-07,Uganda
753,emma_travels43,The weather is amazing today.,2024-07-28,Uganda
754,uganda_explorer15,Enjoying the view of the Nile.,2024-12-27,Uganda
755,peter_tech59,Roads are getting better in my city.,2024-02-18,Uganda
756,uganda_explorer82,Proud to be Ugandan!,2024-11-22,Uganda
757,nora_foodie59,Roads are getting better in my city.,2024-02-18,Uganda
758,michael_advent57,Amazing cultural vibes.,2024-09-04,Uganda
759,john_doe89,The sunsets here are breathtaking.,2024-12-20,Uganda
760,emma_travels68,The sunsets here are breathtaking.,2024-02-06,Uganda
761,rose_singer29,Visiting a national park today!,2024-10-20,Uganda
762,grace_kampala1,Enjoying the view of the Nile.,2024-11-20,Uganda
763,kevin_trends12,The weather is amazing today.,2024-03-09,Uganda
764,susan_writer44,Traffic is terrible!,2024-10-16,Uganda
765,john_doe85,Feeling blessed today.,2024-09-25,Uganda
766,rose_singer25,Proud to be Ugandan!,2024-03-21,Uganda
767,paul_kay7,The weather is amazing today.,2024-07-26,Uganda
768,uganda_explorer70,The weather is amazing today.,2024-01-02,Uganda
769,john_doe6,Roads are getting better in my city.,2024-05-12,Uganda
770,david_farm8,Roads are getting better in my city.,2024-03-19,Uganda
771,john_doe14,Roads are getting better in my city.,2024-09-23,Uganda
772,michael_advent75,Amazing cultural vibes.,2024-01-20,Uganda
773,michael_advent8,Proud to be Ugandan!,2024-01-25,Uganda
774,john_doe75,Visiting a national park today!,2024-06-08,Uganda
775,michael_advent61,Visiting a national park today!,2024-01-22,Uganda
776,eliza_blogger29,Uganda is so green and peaceful.,2024-08-14,Uganda
777,rose_singer45,Amazing cultural vibes.,2024-11-27,Uganda
778,nora_foodie58,Traffic is terrible!,2024-07-13,Uganda
779,lucy_holiday61,Visiting a national park today!,2024-05-23,Uganda
780,kevin_trends31,Roads are getting better in my city.,2024-01-13,Uganda
781,nora_foodie21,Proud to be Ugandan!,2024-12-14,Uganda
782,nora_foodie100,Feeling blessed today.,2024-02-24,Uganda
783,david_farm46,Proud to be Ugandan!,2024-11-26,Uganda
784,emma_travels7,Enjoying the view of the Nile.,2024-12-11,Uganda
785,kevin_trends62,What a beautiful day!,2024-09-12,Uganda
786,eliza_blogger81,Visiting a national park today!,2024-01-13,Uganda
787,john_doe33,The weather is amazing today.,2024-06-10,Uganda
788,peter_tech75,Excited about the festival!,2024-04-01,Uganda
789,james_photog35,What a beautiful day!,2024-06-05,Uganda
790,lucy_holiday67,Feeling blessed today.,2024-01-08,Uganda
791,nora_foodie60,Visiting a national park today!,2024-02-20,Uganda
792,susan_writer86,Loving the food here!,2024-05-15,Uganda
793,grace_kampala73,Enjoying the view of the Nile.,2024-05-28,Uganda
794,michael_advent7,Amazing cultural vibes.,2024-08-01,Uganda
795,peter_tech30,Feeling blessed today.,2024-04-17,Uganda
796,lucy_holiday95,Excited about the festival!,2024-03-17,Uganda
797,james_photog37,Traffic is terrible!,2024-03-03,Uganda
798,nora_foodie4,This event is wonderful!,2024-10-25,Uganda
799,peter_tech48,This place has the best coffee.,2024-02-26,Uganda
800,kevin_trends61,Amazing cultural vibes.,2024-04-21,Uganda
801,emma_travels25,Visiting a national park today!,2024-11-25,Uganda
802,lucy_holiday21,This event is wonderful!,2024-12-18,Uganda
803,peter_tech19,Excited about the festival!,2024-03-02,Uganda
804,eliza_blogger21,The weather is amazing today.,2024-09-10,Uganda
805,lucy_holiday74,Proud to be Ugandan!,2024-03-07,Uganda
806,susan_writer44,Proud to be Ugandan!,2024-06-08,Uganda
807,paul_kay89,The sunsets here are breathtaking.,2024-05-04,Uganda
808,emma_travels79,The sunsets here are breathtaking.,2024-12-04,Uganda
809,paul_kay25,Roads are getting better in my city.,2024-05-21,Uganda
810,peter_tech94,Traffic is terrible!,2024-11-24,Uganda
811,peter_tech33,Amazing cultural vibes.,2024-07-01,Uganda
812,james_photog12,Enjoying the view of the Nile.,2024-02-12,Uganda
813,lucy_holiday44,This place has the best coffee.,2024-06-22,Uganda
814,paul_kay48,Visiting a national park today!,2024-02-18,Uganda
815,michael_advent44,Visiting a national park today!,2024-01-20,Uganda
816,james_photog54,Traffic is terrible!,2024-05-14,Uganda
817,lucy_holiday70,The sunsets here are breathtaking.,2024-06-07,Uganda
818,emma_travels3,Traffic is terrible!,2024-08-06,Uganda
819,david_farm29,Proud to be Ugandan!,2024-10-12,Uganda
820,grace_kampala97,This place has the best coffee.,2024-08-16,Uganda
821,david_farm5,Proud to be Ugandan!,2024-04-08,Uganda
822,eliza_blogger9,This place has the best coffee.,2024-09-22,Uganda
823,emma_travels92,This place has the best coffee.,2024-05-17,Uganda
824,grace_kampala20,Excited about the festival!,2024-02-01,Uganda
825,peter_tech19,The weather is amazing today.,2024-12-27,Uganda
826,lucy_holiday7,Amazing cultural vibes.,2024-10-19,Uganda
827,peter_tech58,Loving the food here!,2024-04-18,Uganda
828,james_photog75,Feeling blessed today.,2024-09-10,Uganda
829,peter_tech65,Proud to be Ugandan!,2024-11-09,Uganda
830,susan_writer58,Loving the food here!,2024-08-09,Uganda
831,james_photog41,Loving the food here!,2024-08-11,Uganda
832,eliza_blogger54,Uganda is so green and peaceful.,2024-01-06,Uganda
833,nora_foodie80,Traffic is terrible!,2024-10-03,Uganda
834,kevin_trends45,Excited about the festival!,2024-03-25,Uganda
835,david_farm21,Excited about the festival!,2024-04-01,Uganda
836,kevin_trends47,Feeling blessed today.,2024-07-25,Uganda
837,susan_writer62,This event is wonderful!,2024-08-12,Uganda
838,emma_travels29,Feeling blessed today.,2024-08-20,Uganda
839,john_doe49,Visiting a national park today!,2024-12-25,Uganda
840,michael_advent72,Amazing cultural vibes.,2024-02-10,Uganda
841,rose_singer36,Amazing cultural vibes.,2024-01-27,Uganda
842,grace_kampala27,The sunsets here are breathtaking.,2024-04-16,Uganda
843,nora_foodie61,What a beautiful day!,2024-11-27,Uganda
844,emma_travels35,Loving the food here!,2024-01-04,Uganda
845,nora_foodie62,Loving the food here!,2024-08-28,Uganda
846,rose_singer37,What a beautiful day!,2024-04-21,Uganda
847,peter_tech29,Roads are getting better in my city.,2024-02-08,Uganda
848,paul_kay87,What a beautiful day!,2024-09-17,Uganda
849,nora_foodie74,Amazing cultural vibes.,2024-06-18,Uganda
850,eliza_blogger4,What a beautiful day!,2024-10-08,Uganda
851,nora_foodie61,What a beautiful day!,2024-12-11,Uganda
852,susan_writer100,Proud to be Ugandan!,2024-05-22,Uganda
853,david_farm39,Roads are getting better in my city.,2024-03-26,Uganda
854,uganda_explorer47,Loving the food here!,2024-02-07,Uganda
855,paul_kay21,The sunsets here are breathtaking.,2024-12-16,Uganda
856,grace_kampala1,Amazing cultural vibes.,2024-09-22,Uganda
857,paul_kay12,This place has the best coffee.,2024-02-06,Uganda
858,john_doe68,Traffic is terrible!,2024-05-28,Uganda
859,eliza_blogger89,Uganda is so green and peaceful.,2024-01-10,Uganda
860,james_photog90,What a beautiful day!,2024-04-02,Uganda
861,michael_advent52,Roads are getting better in my city.,2024-08-13,Uganda
862,peter_tech48,What a beautiful day!,2024-10-20,Uganda
863,michael_advent56,Traffic is terrible!,2024-09-13,Uganda
864,grace_kampala74,Loving the food here!,2024-04-03,Uganda
865,john_doe36,Excited about the festival!,2024-05-25,Uganda
